Date,Load_denoised,forecast,q1_forecast,q2_forecast
2016-12-04 11:00:00,75355.30917475888,74568.27648097972,69577.6484491704,79251.02042101369
2016-12-04 12:00:00,75656.24069081116,74802.16560141812,69647.86710656907,79494.43587790598
2016-12-04 13:00:00,76570.37278802937,74979.294915873,70558.42456156235,79615.45920491226
2016-12-04 14:00:00,75581.46505925673,73971.38802627404,69568.27052579005,78994.85301744603
2016-12-04 15:00:00,75977.41527701267,72866.48816677126,68109.83269996122,78513.84198561333
2016-12-04 16:00:00,80366.4724960822,73577.94847812012,68469.31947188723,82603.09220674391
2016-12-04 17:00:00,81469.5881981969,75205.4334083765,68787.32390985017,84780.73995335352
2016-12-04 18:00:00,81542.85211774569,77089.67730142234,70049.96748161202,85039.1064692922
2016-12-04 19:00:00,81905.40570303398,79091.95258086626,72405.90497764197,86246.01410727424
2016-12-04 20:00:00,80449.22668839131,79432.33859537456,74093.2843103739,84739.23036260324
2016-12-04 21:00:00,77114.75582098802,77821.97301971294,73806.55068273052,81775.819566175
2016-12-04 22:00:00,73886.19169387786,74833.70817800118,70052.65675814262,79823.51240479734
2016-12-04 23:00:00,69467.97571684222,70337.99129952205,66004.36855655014,75172.02563657833
2016-12-05 00:00:00,65289.03490442068,66696.9397448317,62250.55379894738,71440.76466500778
2016-12-05 01:00:00,63028.873623141815,65242.52497691333,60575.15055136237,69660.78371191186
2016-12-05 02:00:00,62379.88697424634,64784.133734553165,60102.295820804844,68884.78497580103
2016-12-05 03:00:00,63040.342967731194,64971.040752199006,60299.22319969296,68980.947268351
2016-12-05 04:00:00,64756.58759831477,65510.767264656606,60832.47366816184,69509.35644279957
2016-12-05 05:00:00,68836.2418036249,67463.7422282624,62844.54108388524,72381.0863875909
2016-12-05 06:00:00,79697.19974011803,75061.55353461354,67867.03820219927,80274.55521179593
2016-12-05 07:00:00,89266.88324008268,83809.15497408257,74703.51153609609,89206.76254172025
