Date,Load,forecast,q1_forecast,q2_forecast
2016-10-14 02:00:00,141944.08602671433,145131.946180792,135644.4015740644,150664.7767674333
2016-10-14 03:00:00,142455.74475813837,144129.0060712115,135009.66549887822,149484.10251195746
2016-10-14 04:00:00,143052.30296702654,144236.9383654822,134913.88904623565,149611.64614285334
2016-10-14 05:00:00,145575.8606513105,144409.57398961304,135137.1698437687,149321.8462115624
2016-10-14 06:00:00,152594.81780892212,145359.96852077616,135371.68520202825,149831.76744447206
2016-10-14 07:00:00,159360.9744377935,151079.04079195825,139780.26747853242,156369.1092987049
2016-10-14 08:00:00,163892.43053585698,158620.21707800677,146339.04730221207,164407.24839344027
2016-10-14 09:00:00,165690.58610104502,162810.26109563006,150802.80010958976,167651.0213960196
2016-10-14 10:00:00,164985.9411312904,164819.30958479288,154146.0689341539,169697.05587602302
2016-10-14 11:00:00,165451.09562452603,164895.3846342974,155481.81301318624,170205.47741417683
2016-10-14 12:00:00,165081.74957868503,165928.99600736497,156339.32019331658,171739.09749402342
2016-10-14 13:00:00,164996.80299170077,166090.41951372894,156069.8342841968,171956.01091907243
2016-10-14 14:00:00,162647.75586150674,166482.07073056506,157191.22170715273,172250.77495538912
2016-10-14 15:00:00,161173.4081860367,164862.23197923525,156352.348451024,170350.54731085993
2016-10-14 16:00:00,160302.15996322467,163991.64651133495,156266.3444407377,169764.8704074324
2016-10-14 17:00:00,161158.11119100486,164128.87129938987,156516.77373883475,173927.3184205052
2016-10-14 18:00:00,166425.36186731159,164611.70250197282,155658.63366126423,174702.7492749162
2016-10-14 19:00:00,168878.81199007956,164783.46464975004,154747.72526511538,173217.10305019736
2016-10-14 20:00:00,166339.3615572435,165716.42250594636,154879.9390719955,172838.5217161985
2016-10-14 21:00:00,160663.7105667385,165311.16874076382,155507.1407755222,170416.87678855797
2016-10-14 22:00:00,154165.5590164999,162343.434280219,155599.74707108006,165853.93911806526
2016-10-14 23:00:00,149313.8069044631,156891.23795730548,150784.0540685156,162404.29311219516
2016-10-15 00:00:00,144728.25422856386,151797.43744222668,145687.9339928701,156991.51829744005
2016-10-15 01:00:00,142114.60098673805,146867.66593581365,137631.70980699954,152127.27927630075
2016-10-15 02:00:00,141073.4471769218,143943.10186813833,135579.27422670182,149593.57494291736
2016-10-15 03:00:00,140671.0927970516,142396.75165259306,134555.0899524926,148086.42557430064
2016-10-15 04:00:00,141608.03784506393,142036.4409200694,133934.72600308817,147517.88216306653
2016-10-15 05:00:00,142172.28231889568,141615.24287651712,133602.61370193987,146381.31241400502
2016-10-15 06:00:00,145022.2262164838,141182.60901887965,132874.22521555307,146076.89242323398
2016-10-15 07:00:00,147048.46953576573,142939.02848844274,134962.5661677127,147908.3014572323
2016-10-15 08:00:00,151503.5122746788,147005.8978167925,139064.33749128325,151765.71289903313
2016-10-15 09:00:00,155420.95443116088,151660.95995583938,143378.92781612198,156505.8264428777
2016-10-15 10:00:00,156460.39600314986,155469.81282285176,147180.08887629336,160375.96728790354
2016-10-15 11:00:00,156593.13698858395,157088.43331893242,148820.92370142756,161998.8033229865
2016-10-15 12:00:00,156091.87738540157,157938.8863359468,149354.6823259201,162976.205721427
2016-10-15 13:00:00,155310.11719154142,157485.67441010245,149149.67778003824,162289.03934864516
2016-10-15 14:00:00,152705.65640494233,157292.84950024026,150072.7733820304,162273.43376226857
2016-10-15 15:00:00,151740.09502354352,155259.8651818299,148969.88619738887,160401.9109731858
2016-10-15 16:00:00,150987.63304528428,154006.5371550527,148273.7546324459,159784.43968621417
2016-10-15 17:00:00,151714.57046810427,154421.95756350853,148093.46492354362,164456.6471280203
2016-10-15 18:00:00,156448.20728994336,155151.35550229886,147935.47063663197,165578.02896444066
2016-10-15 19:00:00,157887.64350874152,156026.44990486288,148149.04263366794,164607.85038547238
2016-10-15 20:00:00,155951.97912243914,156851.48580163778,149413.34401127565,164316.72551841885
2016-10-15 21:00:00,151368.91412897684,156590.85556717255,151266.3552373433,161827.49392479358
2016-10-15 22:00:00,146855.64852629538,154215.85965915708,149692.82709189825,158353.02328767936
2016-10-15 23:00:00,142571.98231233587,150412.51631819195,145569.56919701106,155362.51885843332
2016-10-16 00:00:00,138419.11548503954,145691.39990497043,140983.22813181288,150715.25398610215
2016-10-16 01:00:00,135632.84804234793,141188.0416290432,136333.38438146692,146148.3568390467
2016-10-16 02:00:00,134216.97998220287,138346.7595813389,133687.38859342985,143474.74574146894
2016-10-16 03:00:00,133746.61130254646,136942.8374494252,132343.6269131983,142217.0311919088
2016-10-16 04:00:00,133672.84200132097,136404.7102031212,131848.44276330603,141759.4209464073
2016-10-16 05:00:00,135259.77207646883,136023.07184987143,131853.40958985587,141149.19012443468
2016-10-16 06:00:00,137158.60152593296,135709.1209195418,131675.59173009678,140388.9322786114
